Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Los Angeles, CA - Century City",2015-02-01,863000.0,-0.003,-0.138,29.0,-0.147,-0.147,31.0,-0.061,-0.36700000000000005,51.0,-0.073,-0.25,41,1,-49,0.968,-0.009000000000000001,0.006999999999999999
"Los Angeles, CA - Century City",2015-03-01,1010000.0,0.171,0.01,22.0,-0.24100000000000002,-0.42100000000000004,52.0,0.677,-0.14800000000000002,60.0,0.17600000000000002,-0.13,66,25,-33,0.956,-0.011000000000000001,-0.011000000000000001
"Los Angeles, CA - Century City",2015-04-01,898000.0,-0.111,-0.10300000000000001,28.0,0.273,-0.391,56.0,0.077,-0.111,58.0,-0.033,-0.159,22,-44,-78,0.975,0.019,0.009000000000000001
"Los Angeles, CA - Century City",2015-05-01,843000.0,-0.061,-0.127,32.0,0.14300000000000002,-0.373,58.0,0.036000000000000004,-0.065,58.0,0.0,-0.10800000000000001,45,23,-42,0.981,0.005,0.003
"Los Angeles, CA - Century City",2015-06-01,799000.0,-0.052000000000000005,-0.282,43.0,0.344,0.024,59.0,0.017,-0.063,62.0,0.069,-0.10099999999999999,29,-16,-35,0.9870000000000001,0.006,0.01
"Los Angeles, CA - Century City",2015-07-01,817000.0,0.023,-0.305,42.0,-0.023,-0.067,64.0,0.085,0.185,64.0,0.032,-0.111,31,2,-19,0.995,0.008,0.02
"Los Angeles, CA - Century City",2015-08-01,895000.0,0.095,-0.135,46.0,0.095,0.179,67.0,0.047,0.264,61.0,-0.047,-0.032,31,0,-7,0.995,0.0,0.03
"Los Angeles, CA - Century City",2015-09-01,846000.0,-0.054000000000000006,-0.287,36.0,-0.217,-0.25,55.0,-0.179,0.019,56.0,-0.08199999999999999,-0.21100000000000002,33,3,-11,0.997,0.002,0.028999999999999998
"Los Angeles, CA - Century City",2015-10-01,1050000.0,0.24100000000000002,-0.048,31.0,-0.139,-0.38,58.0,0.055,-0.094,61.0,0.08900000000000001,-0.047,34,1,-12,0.966,-0.031000000000000003,-0.013999999999999999
"Los Angeles, CA - Century City",2015-11-01,905000.0,-0.138,-0.134,34.0,0.09699999999999999,-0.261,44.0,-0.24100000000000002,-0.27899999999999997,46.0,-0.24600000000000002,-0.22,32,-3,-16,0.9640000000000001,-0.002,-0.023
"Los Angeles, CA - Century City",2015-12-01,936000.0,0.034,0.085,41.0,0.20600000000000002,-0.047,38.0,-0.136,-0.095,38.0,-0.174,-0.20800000000000002,40,9,1,0.958,-0.006,-0.038
"Los Angeles, CA - Century City",2016-01-01,925000.0,-0.012,0.069,41.0,0.0,0.20600000000000002,41.0,0.079,0.242,51.0,0.342,-0.073,44,4,4,0.973,0.015,-0.004
"Los Angeles, CA - Century City",2016-02-01,1060000.0,0.146,0.22899999999999998,36.0,-0.122,0.24100000000000002,62.0,0.512,1.0,56.0,0.098,0.098,51,7,10,0.9870000000000001,0.013999999999999999,0.02
"Los Angeles, CA - Century City",2016-03-01,1060000.0,0.0,0.05,28.0,-0.222,0.273,72.0,0.161,0.385,56.0,0.0,-0.067,75,24,10,0.998,0.01,0.040999999999999995
"Los Angeles, CA - Century City",2016-04-01,1095000.0,0.033,0.22,41.0,0.46399999999999997,0.46399999999999997,67.0,-0.069,0.196,57.0,0.018000000000000002,-0.017,34,-41,12,0.995,-0.003,0.02
"Los Angeles, CA - Century City",2016-05-01,1060000.0,-0.032,0.258,43.0,0.049,0.344,54.0,-0.19399999999999998,-0.069,51.0,-0.105,-0.121,33,-1,-12,0.983,-0.012,0.002
"Los Angeles, CA - Century City",2016-06-01,1081000.0,0.019,0.35200000000000004,44.0,0.023,0.023,47.0,-0.13,-0.203,44.0,-0.13699999999999998,-0.29,42,9,13,0.98,-0.002,-0.006
"Los Angeles, CA - Century City",2016-07-01,940000.0,-0.13,0.151,31.0,-0.295,-0.262,45.0,-0.043,-0.297,49.0,0.114,-0.23399999999999999,49,7,19,0.978,-0.003,-0.018000000000000002
"Los Angeles, CA - Century City",2016-08-01,986000.0,0.048,0.10099999999999999,31.0,0.0,-0.326,56.0,0.244,-0.16399999999999998,50.0,0.02,-0.18,41,-8,11,0.9840000000000001,0.006999999999999999,-0.011000000000000001
"Los Angeles, CA - Century City",2016-09-01,923000.0,-0.064,0.09,36.0,0.161,0.0,63.0,0.125,0.145,47.0,-0.06,-0.161,42,1,9,0.988,0.004,-0.009000000000000001
"Los Angeles, CA - Century City",2016-10-01,1125000.0,0.219,0.071,45.0,0.25,0.452,56.0,-0.111,-0.034,43.0,-0.085,-0.295,43,1,9,0.9820000000000001,-0.006,0.016
"Los Angeles, CA - Century City",2016-11-01,1053000.0,-0.064,0.163,46.0,0.022000000000000002,0.353,48.0,-0.14300000000000002,0.091,49.0,0.14,0.065,55,12,23,0.9720000000000001,-0.01,0.008
"Los Angeles, CA - Century City",2016-12-01,1065000.0,0.012,0.138,44.0,-0.043,0.073,39.0,-0.188,0.026000000000000002,46.0,-0.061,0.21100000000000002,51,-4,11,0.9690000000000001,-0.003,0.011000000000000001
"Los Angeles, CA - Century City",2017-01-01,1080000.0,0.013999999999999999,0.168,32.0,-0.273,-0.22,42.0,0.077,0.024,48.0,0.043,-0.059000000000000004,60,9,16,0.9690000000000001,0.0,-0.004
"Los Angeles, CA - Century City",2017-02-01,1085000.0,0.005,0.024,30.0,-0.063,-0.167,38.0,-0.095,-0.387,41.0,-0.146,-0.268,45,-15,-6,0.97,0.0,-0.018000000000000002
"Los Angeles, CA - Century City",2017-03-01,1131000.0,0.042,0.067,34.0,0.133,0.214,48.0,0.263,-0.33299999999999996,47.0,0.146,-0.161,27,-19,-49,0.97,0.001,-0.027000000000000003
"Los Angeles, CA - Century City",2017-04-01,1107000.0,-0.021,0.011000000000000001,34.0,0.0,-0.171,53.0,0.10400000000000001,-0.209,51.0,0.085,-0.105,21,-6,-13,0.978,0.006999999999999999,-0.017
"Los Angeles, CA - Century City",2017-05-01,1139000.0,0.027999999999999997,0.07400000000000001,38.0,0.11800000000000001,-0.11599999999999999,57.0,0.075,0.055999999999999994,42.0,-0.17600000000000002,-0.17600000000000002,33,12,0,0.9790000000000001,0.001,-0.004
"Los Angeles, CA - Century City",2017-06-01,1074000.0,-0.057,-0.006,50.0,0.316,0.136,52.0,-0.08800000000000001,0.106,42.0,0.0,-0.045,37,4,-5,0.973,-0.006,-0.006999999999999999
"Los Angeles, CA - Century City",2017-07-01,1025000.0,-0.045,0.09,56.0,0.12,0.8059999999999999,40.0,-0.231,-0.111,39.0,-0.071,-0.204,37,0,-12,0.9770000000000001,0.004,-0.001
"Los Angeles, CA - Century City",2017-08-01,1000000.0,-0.024,0.015,51.0,-0.08900000000000001,0.645,40.0,0.0,-0.28600000000000003,35.0,-0.10300000000000001,-0.3,47,10,6,0.98,0.003,-0.004
"Los Angeles, CA - Century City",2017-09-01,1033000.0,0.033,0.11900000000000001,38.0,-0.255,0.055999999999999994,41.0,0.025,-0.349,33.0,-0.057,-0.298,31,-16,-11,0.9890000000000001,0.009000000000000001,0.001
"Los Angeles, CA - Century City",2017-10-01,1049000.0,0.015,-0.068,31.0,-0.184,-0.311,49.0,0.195,-0.125,36.0,0.091,-0.163,29,-3,-15,0.981,-0.008,-0.001
"Los Angeles, CA - Century City",2017-11-01,1131000.0,0.078,0.075,37.0,0.19399999999999998,-0.196,38.0,-0.22399999999999998,-0.20800000000000002,33.0,-0.083,-0.327,25,-4,-30,0.9820000000000001,0.001,0.009000000000000001
"Los Angeles, CA - Century City",2017-12-01,1146000.0,0.013000000000000001,0.076,29.0,-0.21600000000000003,-0.341,27.0,-0.289,-0.308,25.0,-0.242,-0.457,28,3,-23,0.981,-0.001,0.012
"Los Angeles, CA - Century City",2018-01-01,1410000.0,0.23,0.306,35.0,0.207,0.094,24.0,-0.111,-0.429,29.0,0.16,-0.396,53,25,-7,0.976,-0.005,0.006999999999999999
"Los Angeles, CA - Century City",2018-02-01,1150000.0,-0.184,0.06,29.0,-0.171,-0.033,39.0,0.625,0.026000000000000002,38.0,0.31,-0.073,65,12,20,0.9790000000000001,0.002,0.009000000000000001
"Los Angeles, CA - Century City",2018-03-01,1253000.0,0.09,0.10800000000000001,35.0,0.207,0.028999999999999998,52.0,0.33299999999999996,0.083,36.0,-0.053,-0.23399999999999999,28,-38,1,0.985,0.006999999999999999,0.015
"Los Angeles, CA - Century City",2018-04-01,1318000.0,0.051,0.19,42.0,0.2,0.23500000000000001,60.0,0.154,0.132,37.0,0.027999999999999997,-0.275,26,-2,5,0.996,0.01,0.018000000000000002
"Los Angeles, CA - Century City",2018-05-01,1247000.0,-0.054000000000000006,0.095,40.0,-0.048,0.053,60.0,0.0,0.053,37.0,0.0,-0.11900000000000001,26,0,-7,0.9940000000000001,-0.001,0.015
"Los Angeles, CA - Century City",2018-06-01,1300000.0,0.043,0.21100000000000002,44.0,0.1,-0.12,61.0,0.017,0.17300000000000001,41.0,0.10800000000000001,-0.024,31,5,-6,0.99,-0.005,0.017
"Los Angeles, CA - Century City",2018-07-01,1270000.0,-0.023,0.239,34.0,-0.227,-0.39299999999999996,56.0,-0.08199999999999999,0.4,41.0,0.0,0.051,29,-3,-9,0.9870000000000001,-0.003,0.01
"Los Angeles, CA - Century City",2018-08-01,1602000.0,0.262,0.6020000000000001,38.0,0.11800000000000001,-0.255,52.0,-0.071,0.3,43.0,0.049,0.22899999999999998,29,1,-18,0.993,0.006,0.013000000000000001
"Los Angeles, CA - Century City",2018-09-01,1535000.0,-0.042,0.48600000000000004,31.0,-0.184,-0.184,49.0,-0.057999999999999996,0.195,45.0,0.047,0.364,19,-10,-12,1.0090000000000001,0.016,0.02
"Los Angeles, CA - Century City",2018-10-01,1390000.0,-0.094,0.325,31.0,0.0,0.0,46.0,-0.061,-0.061,49.0,0.08900000000000001,0.36100000000000004,36,17,7,0.9990000000000001,-0.01,0.018000000000000002
"Los Angeles, CA - Century City",2018-11-01,1133000.0,-0.185,0.001,26.0,-0.161,-0.297,41.0,-0.109,0.079,48.0,-0.02,0.455,27,-9,2,0.996,-0.002,0.015
"Los Angeles, CA - Century City",2018-12-01,1178000.0,0.04,0.027999999999999997,23.0,-0.115,-0.207,27.0,-0.341,0.0,39.0,-0.188,0.56,32,5,4,0.99,-0.006,0.009000000000000001
"Los Angeles, CA - Century City",2019-01-01,933000.0,-0.20800000000000002,-0.33899999999999997,18.0,-0.217,-0.48600000000000004,26.0,-0.037000000000000005,0.083,37.0,-0.051,0.276,50,18,-4,0.998,0.008,0.022000000000000002
"Los Angeles, CA - Century City",2019-02-01,1138000.0,0.22,-0.011000000000000001,18.0,0.0,-0.379,36.0,0.385,-0.077,53.0,0.43200000000000005,0.395,83,34,18,0.978,-0.02,0.0
"Los Angeles, CA - Century City",2019-03-01,1250000.0,0.099,-0.002,23.0,0.278,-0.34299999999999997,60.0,0.667,0.154,62.0,0.17,0.7220000000000001,97,14,70,0.9670000000000001,-0.011000000000000001,-0.018000000000000002
"Los Angeles, CA - Century City",2019-04-01,1150000.0,-0.08,-0.127,25.0,0.087,-0.405,63.0,0.05,0.05,64.0,0.032,0.73,53,-44,27,0.975,0.006999999999999999,-0.021
"Los Angeles, CA - Century City",2019-05-01,1178000.0,0.024,-0.055,30.0,0.2,-0.25,51.0,-0.19,-0.15,58.0,-0.094,0.568,53,0,27,0.9870000000000001,0.012,-0.008
"Los Angeles, CA - Century City",2019-06-01,943000.0,-0.2,-0.275,26.0,-0.133,-0.409,42.0,-0.17600000000000002,-0.311,61.0,0.052000000000000005,0.488,57,4,26,0.9940000000000001,0.006999999999999999,0.004
"Los Angeles, CA - Century City",2019-07-01,941000.0,-0.002,-0.259,27.0,0.038,-0.20600000000000002,52.0,0.23800000000000002,-0.071,67.0,0.098,0.634,63,7,35,0.996,0.002,0.009000000000000001
"Los Angeles, CA - Century City",2019-08-01,1050000.0,0.11599999999999999,-0.34500000000000003,23.0,-0.14800000000000002,-0.395,66.0,0.269,0.269,77.0,0.149,0.7909999999999999,63,0,34,0.9890000000000001,-0.006999999999999999,-0.004
"Los Angeles, CA - Century City",2019-09-01,1150000.0,0.095,-0.251,23.0,0.0,-0.258,64.0,-0.03,0.306,72.0,-0.065,0.6,59,-4,40,0.9890000000000001,0.0,-0.02
"Los Angeles, CA - Century City",2019-10-01,1450000.0,0.261,0.043,29.0,0.261,-0.065,50.0,-0.219,0.087,63.0,-0.125,0.28600000000000003,61,2,26,0.975,-0.013999999999999999,-0.024
"Los Angeles, CA - Century City",2019-11-01,1213000.0,-0.16399999999999998,0.071,30.0,0.034,0.154,42.0,-0.16,0.024,61.0,-0.032,0.271,59,-2,32,0.9720000000000001,-0.003,-0.024
"Los Angeles, CA - Century City",2019-12-01,1175000.0,-0.031000000000000003,-0.003,35.0,0.167,0.522,34.0,-0.19,0.259,51.0,-0.16399999999999998,0.308,61,2,30,0.958,-0.013999999999999999,-0.032
"Los Angeles, CA - Century City",2020-01-01,1185000.0,0.009000000000000001,0.271,36.0,0.028999999999999998,1.0,49.0,0.441,0.885,62.0,0.21600000000000003,0.6759999999999999,69,8,19,0.9570000000000001,-0.001,-0.040999999999999995
"Los Angeles, CA - Century City",2020-02-01,1150000.0,-0.03,0.011000000000000001,33.0,-0.083,0.833,50.0,0.02,0.389,53.0,-0.145,0.0,86,18,3,0.9620000000000001,0.004,-0.016
"Los Angeles, CA - Century City",2020-03-01,1178000.0,0.024,-0.057999999999999996,35.0,0.061,0.522,56.0,0.12,-0.067,48.0,-0.094,-0.226,69,-18,-29,0.98,0.018000000000000002,0.012
"Los Angeles, CA - Century City",2020-04-01,1078000.0,-0.085,-0.063,26.0,-0.257,0.04,38.0,-0.321,-0.397,49.0,0.021,-0.23399999999999999,48,-21,-5,0.99,0.01,0.015
"Los Angeles, CA - Century City",2020-05-01,1185000.0,0.1,0.006,25.0,-0.038,-0.167,42.0,0.105,-0.17600000000000002,62.0,0.265,0.069,54,6,1,0.9840000000000001,-0.006,-0.003
"Los Angeles, CA - Century City",2020-06-01,1243000.0,0.049,0.318,14.0,-0.44,-0.462,47.0,0.11900000000000001,0.11900000000000001,70.0,0.129,0.14800000000000002,68,14,12,0.9770000000000001,-0.006999999999999999,-0.017
"Los Angeles, CA - Century City",2020-07-01,1300000.0,0.046,0.38200000000000006,13.0,-0.071,-0.519,59.0,0.255,0.135,82.0,0.171,0.22399999999999998,61,-7,-2,0.9740000000000001,-0.003,-0.022000000000000002
"Los Angeles, CA - Century City",2020-08-01,1113000.0,-0.14400000000000002,0.06,26.0,1.0,0.13,62.0,0.051,-0.061,80.0,-0.024,0.039,51,-11,-13,0.98,0.005,-0.009000000000000001
"Los Angeles, CA - Century City",2020-09-01,1235000.0,0.11,0.073,32.0,0.231,0.391,67.0,0.081,0.047,82.0,0.025,0.139,55,4,-5,0.9770000000000001,-0.003,-0.012
"Los Angeles, CA - Century City",2020-10-01,1180000.0,-0.044000000000000004,-0.18600000000000003,40.0,0.25,0.379,62.0,-0.075,0.24,78.0,-0.049,0.23800000000000002,55,0,-7,0.973,-0.005,-0.002
"Los Angeles, CA - Century City",2020-11-01,1335000.0,0.131,0.10099999999999999,35.0,-0.125,0.167,54.0,-0.129,0.28600000000000003,70.0,-0.10300000000000001,0.14800000000000002,55,1,-4,0.968,-0.005,-0.004
"Los Angeles, CA - Century City",2020-12-01,1288000.0,-0.036000000000000004,0.096,42.0,0.2,0.2,44.0,-0.185,0.294,63.0,-0.1,0.23500000000000001,59,4,-2,0.971,0.004,0.013000000000000001
"Los Angeles, CA - Century City",2021-01-01,1288000.0,0.0,0.086,42.0,0.0,0.167,54.0,0.227,0.102,70.0,0.111,0.129,73,14,5,0.966,-0.006,0.008
"Los Angeles, CA - Century City",2021-02-01,1263000.0,-0.019,0.098,46.0,0.095,0.394,68.0,0.259,0.36,77.0,0.1,0.45299999999999996,69,-4,-17,0.9670000000000001,0.001,0.005
"Los Angeles, CA - Century City",2021-03-01,1500000.0,0.188,0.273,49.0,0.065,0.4,86.0,0.265,0.536,83.0,0.078,0.7290000000000001,79,10,10,0.968,0.0,-0.012
"Los Angeles, CA - Century City",2021-04-01,1350000.0,-0.1,0.253,51.0,0.040999999999999995,0.9620000000000001,85.0,-0.012,1.237,87.0,0.048,0.7759999999999999,52,-27,4,0.976,0.008,-0.013999999999999999
"Los Angeles, CA - Century City",2021-05-01,1199000.0,-0.11199999999999999,0.012,51.0,0.0,1.04,86.0,0.012,1.048,96.0,0.10300000000000001,0.5479999999999999,50,-3,-5,0.9870000000000001,0.011000000000000001,0.003
"Los Angeles, CA - Century City",2021-06-01,1138000.0,-0.051,-0.085,55.0,0.078,2.929,77.0,-0.105,0.638,86.0,-0.10400000000000001,0.22899999999999998,51,2,-17,0.996,0.01,0.019
"Los Angeles, CA - Century City",2021-07-01,1190000.0,0.046,-0.085,59.0,0.073,3.5380000000000003,74.0,-0.039,0.254,79.0,-0.081,-0.037000000000000005,55,4,-6,0.9990000000000001,0.003,0.025
"Los Angeles, CA - Century City",2021-08-01,1220000.0,0.025,0.09699999999999999,55.0,-0.068,1.115,70.0,-0.054000000000000006,0.129,79.0,0.0,-0.013000000000000001,61,6,11,0.991,-0.009000000000000001,0.011000000000000001
"Los Angeles, CA - Westwood",2014-01-01,790000.0,-0.132,-0.044000000000000004,87.0,-0.19399999999999998,-0.223,112.0,0.14300000000000002,-0.11800000000000001,113.0,0.018000000000000002,0.046,32,0,-17,0.978,0.004,0.011000000000000001
"Los Angeles, CA - Westwood",2014-02-01,850000.0,0.076,0.184,83.0,-0.046,-0.08800000000000001,111.0,-0.009000000000000001,-0.126,105.0,-0.071,0.05,37,5,-16,0.973,-0.005,-0.003
"Los Angeles, CA - Westwood",2014-03-01,880000.0,0.035,0.39799999999999996,79.0,-0.048,0.026000000000000002,150.0,0.35100000000000003,0.013999999999999999,123.0,0.171,0.32299999999999995,39,3,5,0.9770000000000001,0.004,-0.017
"Los Angeles, CA - Westwood",2014-04-01,840000.0,-0.045,0.244,91.0,0.152,-0.081,165.0,0.1,0.071,130.0,0.057,0.182,36,-3,8,0.975,-0.002,-0.027000000000000003
"Los Angeles, CA - Westwood",2014-05-01,822000.0,-0.021,0.054000000000000006,98.0,0.077,-0.109,196.0,0.188,0.10099999999999999,136.0,0.046,0.193,24,-12,-2,0.986,0.011000000000000001,-0.008
"Los Angeles, CA - Westwood",2014-06-01,836000.0,0.017,0.07200000000000001,108.0,0.102,-0.115,204.0,0.040999999999999995,0.07400000000000001,142.0,0.044000000000000004,0.127,21,-3,-3,0.985,-0.001,-0.009000000000000001
"Los Angeles, CA - Westwood",2014-07-01,990000.0,0.184,0.23800000000000002,119.0,0.102,-0.063,203.0,-0.005,0.052000000000000005,142.0,0.0,0.06,19,-2,-6,0.988,0.003,-0.003
"Los Angeles, CA - Westwood",2014-08-01,990000.0,0.0,0.399,119.0,0.0,-0.15,190.0,-0.064,0.016,137.0,-0.035,0.079,26,7,3,0.983,-0.005,-0.018000000000000002
"Los Angeles, CA - Westwood",2014-09-01,910000.0,-0.081,0.17500000000000002,138.0,0.16,0.045,163.0,-0.142,-0.138,117.0,-0.146,-0.133,26,0,-1,0.986,0.003,-0.006
"Los Angeles, CA - Westwood",2014-10-01,847000.0,-0.069,0.026000000000000002,136.0,-0.013999999999999999,0.046,142.0,-0.129,-0.07200000000000001,117.0,0.0,-0.086,34,8,7,0.981,-0.004,-0.005
"Los Angeles, CA - Westwood",2014-11-01,829000.0,-0.022000000000000002,-0.099,134.0,-0.015,0.207,120.0,-0.155,-0.12400000000000001,122.0,0.043,0.025,34,0,2,0.98,-0.001,0.008
"Los Angeles, CA - Westwood",2014-12-01,800000.0,-0.035,-0.121,97.0,-0.276,-0.102,97.0,-0.192,-0.01,105.0,-0.139,-0.054000000000000006,39,5,7,0.976,-0.004,0.002
"Los Angeles, CA - Westwood",2015-01-01,823000.0,0.028999999999999998,0.042,84.0,-0.134,-0.034,110.0,0.134,-0.018000000000000002,118.0,0.12400000000000001,0.044000000000000004,37,-2,5,0.978,0.002,0.0
"Los Angeles, CA - Westwood",2015-02-01,880000.0,0.069,0.035,74.0,-0.11900000000000001,-0.10800000000000001,120.0,0.091,0.081,107.0,-0.09300000000000001,0.019,47,10,10,0.9770000000000001,-0.001,0.004
"Los Angeles, CA - Westwood",2015-03-01,865000.0,-0.017,-0.017,89.0,0.203,0.127,155.0,0.292,0.033,111.0,0.037000000000000005,-0.098,34,-13,-5,0.9770000000000001,0.001,0.0
"Los Angeles, CA - Westwood",2015-04-01,870000.0,0.006,0.036000000000000004,105.0,0.18,0.154,160.0,0.032,-0.03,122.0,0.099,-0.062000000000000006,22,-13,-15,0.978,0.001,0.003
"Los Angeles, CA - Westwood",2015-05-01,781000.0,-0.102,-0.05,120.0,0.14300000000000002,0.22399999999999998,172.0,0.075,-0.122,112.0,-0.08199999999999999,-0.17600000000000002,24,3,0,0.975,-0.003,-0.011000000000000001
"Los Angeles, CA - Westwood",2015-06-01,890000.0,0.14,0.064,132.0,0.1,0.222,182.0,0.057999999999999996,-0.10800000000000001,125.0,0.11599999999999999,-0.12,28,4,7,0.976,0.0,-0.009000000000000001
"Los Angeles, CA - Westwood",2015-07-01,815000.0,-0.084,-0.177,131.0,-0.008,0.10099999999999999,178.0,-0.022000000000000002,-0.12300000000000001,125.0,0.0,-0.12,39,12,20,0.981,0.005,-0.006999999999999999
"Los Angeles, CA - Westwood",2015-08-01,850000.0,0.043,-0.141,138.0,0.053,0.16,165.0,-0.073,-0.132,121.0,-0.032,-0.11699999999999999,32,-7,6,0.99,0.009000000000000001,0.006999999999999999
"Los Angeles, CA - Westwood",2015-09-01,815000.0,-0.040999999999999995,-0.10400000000000001,132.0,-0.043,-0.043,147.0,-0.109,-0.098,127.0,0.05,0.085,28,-4,2,0.991,0.001,0.005
"Los Angeles, CA - Westwood",2015-10-01,890000.0,0.092,0.05,126.0,-0.045,-0.07400000000000001,142.0,-0.034,0.0,123.0,-0.031000000000000003,0.051,31,3,-3,0.9890000000000001,-0.002,0.008
"Los Angeles, CA - Westwood",2015-11-01,895000.0,0.006,0.08,108.0,-0.14300000000000002,-0.19399999999999998,130.0,-0.085,0.083,102.0,-0.171,-0.16399999999999998,36,5,2,0.9870000000000001,-0.002,0.006999999999999999
"Los Angeles, CA - Westwood",2015-12-01,860000.0,-0.039,0.075,100.0,-0.07400000000000001,0.031000000000000003,107.0,-0.177,0.10300000000000001,90.0,-0.11800000000000001,-0.14300000000000002,46,10,7,0.9790000000000001,-0.008,0.003
"Los Angeles, CA - Westwood",2016-01-01,873000.0,0.015,0.06,82.0,-0.18,-0.024,104.0,-0.027999999999999997,-0.055,101.0,0.122,-0.14400000000000002,49,3,12,0.973,-0.006,-0.005
"Los Angeles, CA - Westwood",2016-02-01,885000.0,0.013999999999999999,0.006,75.0,-0.085,0.013999999999999999,135.0,0.298,0.125,111.0,0.099,0.037000000000000005,45,-4,-2,0.965,-0.008,-0.012
"Los Angeles, CA - Westwood",2016-03-01,940000.0,0.062000000000000006,0.087,89.0,0.187,0.0,176.0,0.304,0.135,122.0,0.099,0.099,24,-21,-10,0.986,0.021,0.009000000000000001
"Los Angeles, CA - Westwood",2016-04-01,945000.0,0.005,0.086,100.0,0.12400000000000001,-0.048,185.0,0.051,0.156,124.0,0.016,0.016,20,-4,-2,0.993,0.006999999999999999,0.013999999999999999
"Los Angeles, CA - Westwood",2016-05-01,935000.0,-0.011000000000000001,0.197,126.0,0.26,0.05,183.0,-0.011000000000000001,0.064,116.0,-0.065,0.036000000000000004,21,1,-3,0.997,0.004,0.021
"Los Angeles, CA - Westwood",2016-06-01,975000.0,0.043,0.096,133.0,0.055999999999999994,0.008,171.0,-0.066,-0.06,118.0,0.017,-0.055999999999999994,23,2,-5,0.995,-0.001,0.02
"Los Angeles, CA - Westwood",2016-07-01,933000.0,-0.044000000000000004,0.14400000000000002,138.0,0.038,0.053,168.0,-0.018000000000000002,-0.055999999999999994,119.0,0.008,-0.048,28,5,-11,0.993,-0.003,0.012
"Los Angeles, CA - Westwood",2016-08-01,980000.0,0.051,0.153,142.0,0.028999999999999998,0.028999999999999998,157.0,-0.065,-0.048,114.0,-0.042,-0.057999999999999996,34,6,2,0.988,-0.004,-0.002
"Los Angeles, CA - Westwood",2016-09-01,885000.0,-0.09699999999999999,0.086,121.0,-0.14800000000000002,-0.083,158.0,0.006,0.075,114.0,0.0,-0.102,40,6,12,0.9870000000000001,-0.002,-0.004
"Los Angeles, CA - Westwood",2016-10-01,949000.0,0.07200000000000001,0.066,129.0,0.066,0.024,150.0,-0.051,0.055999999999999994,109.0,-0.044000000000000004,-0.114,35,-5,4,0.988,0.001,-0.001
"Los Angeles, CA - Westwood",2016-11-01,947000.0,-0.002,0.057999999999999996,122.0,-0.054000000000000006,0.13,141.0,-0.06,0.085,113.0,0.037000000000000005,0.10800000000000001,28,-8,-9,0.988,0.0,0.0
"Los Angeles, CA - Westwood",2016-12-01,999000.0,0.055,0.162,117.0,-0.040999999999999995,0.17,111.0,-0.21300000000000002,0.037000000000000005,98.0,-0.133,0.08900000000000001,31,4,-15,0.985,-0.003,0.006
"Los Angeles, CA - Westwood",2017-01-01,1125000.0,0.126,0.289,96.0,-0.179,0.171,108.0,-0.027000000000000003,0.038,88.0,-0.102,-0.129,25,-6,-24,0.98,-0.005,0.008
"Los Angeles, CA - Westwood",2017-02-01,1080000.0,-0.04,0.22,85.0,-0.115,0.133,109.0,0.009000000000000001,-0.193,91.0,0.034,-0.18,36,11,-9,0.981,0.0,0.016
"Los Angeles, CA - Westwood",2017-03-01,1059000.0,-0.02,0.126,96.0,0.129,0.079,144.0,0.321,-0.182,100.0,0.099,-0.18,28,-8,4,0.986,0.006,0.0
"Los Angeles, CA - Westwood",2017-04-01,905000.0,-0.145,-0.042,107.0,0.115,0.07,155.0,0.076,-0.162,111.0,0.11,-0.105,29,1,9,0.997,0.011000000000000001,0.004
"Los Angeles, CA - Westwood",2017-05-01,965000.0,0.066,0.032,124.0,0.159,-0.016,167.0,0.077,-0.087,117.0,0.054000000000000006,0.009000000000000001,23,-6,2,1.001,0.003,0.004
"Los Angeles, CA - Westwood",2017-06-01,1084000.0,0.12300000000000001,0.11199999999999999,126.0,0.016,-0.053,153.0,-0.084,-0.105,111.0,-0.051,-0.059000000000000004,20,-3,-3,1.01,0.009000000000000001,0.013999999999999999
"Los Angeles, CA - Westwood",2017-07-01,1128000.0,0.040999999999999995,0.209,126.0,0.0,-0.087,146.0,-0.046,-0.131,116.0,0.045,-0.025,25,5,-3,1.0,-0.009000000000000001,0.008
"Los Angeles, CA - Westwood",2017-08-01,1098000.0,-0.026000000000000002,0.12,119.0,-0.055999999999999994,-0.162,139.0,-0.048,-0.115,112.0,-0.034,-0.018000000000000002,22,-3,-12,1.0070000000000001,0.006,0.018000000000000002
"Los Angeles, CA - Westwood",2017-09-01,1150000.0,0.047,0.299,105.0,-0.11800000000000001,-0.132,137.0,-0.013999999999999999,-0.133,114.0,0.018000000000000002,0.0,41,19,1,0.993,-0.013999999999999999,0.006999999999999999
"Los Angeles, CA - Westwood",2017-10-01,1150000.0,0.0,0.212,104.0,-0.01,-0.19399999999999998,129.0,-0.057999999999999996,-0.14,103.0,-0.096,-0.055,31,-10,-4,0.998,0.005,0.01
"Los Angeles, CA - Westwood",2017-11-01,1180000.0,0.026000000000000002,0.24600000000000002,95.0,-0.087,-0.22100000000000003,117.0,-0.09300000000000001,-0.17,97.0,-0.057999999999999996,-0.142,34,3,7,0.993,-0.005,0.005
