Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Los Angeles, CA - Brentwood",2017-01-01,1350000.0,-0.299,0.113,3.0,2.0,-0.625,2.0,-0.5,-0.5,3.0,-0.25,-0.25,22,8.0,-32.0,0.978,0.013000000000000001,-0.005
"Los Angeles, CA - Brentwood",2017-02-01,1350000.0,0.0,0.113,3.0,0.0,-0.7000000000000001,3.0,0.5,-0.25,4.0,0.33299999999999996,0.33299999999999996,22,0.0,-41.0,1.013,0.035,0.033
"Los Angeles, CA - Brentwood",2017-03-01,1478000.0,0.094,0.196,4.0,0.33299999999999996,-0.429,6.0,1.0,0.5,5.0,0.25,1.5,14,-8.0,-40.0,1.0050000000000001,-0.008,0.027000000000000003
"Los Angeles, CA - Brentwood",2017-04-01,1605000.0,0.086,0.8300000000000001,3.0,-0.25,-0.5710000000000001,7.0,0.167,0.167,5.0,0.0,4.0,6,-8.0,-33.0,1.012,0.006999999999999999,0.026000000000000002
"Los Angeles, CA - Brentwood",2017-05-01,985000.0,-0.386,-0.025,5.0,0.667,-0.28600000000000003,7.0,0.0,0.0,4.0,-0.2,1.0,19,13.0,-10.0,1.013,0.001,0.017
"Los Angeles, CA - Brentwood",2017-06-01,860000.0,-0.127,-0.149,5.0,0.0,-0.444,6.0,-0.14300000000000002,-0.33299999999999996,5.0,0.25,0.667,23,4.0,13.0,1.014,0.0,0.015
"Los Angeles, CA - Brentwood",2017-07-01,860000.0,0.0,-0.16899999999999998,7.0,0.4,0.0,8.0,0.33299999999999996,0.33299999999999996,4.0,-0.2,0.33299999999999996,20,-3.0,10.0,1.02,0.006999999999999999,0.005
"Los Angeles, CA - Brentwood",2017-08-01,950000.0,0.105,-0.15,7.0,0.0,0.167,6.0,-0.25,0.5,3.0,-0.25,2.0,20,0.0,12.0,1.0170000000000001,-0.004,0.012
"Los Angeles, CA - Brentwood",2017-09-01,954000.0,0.004,-0.109,8.0,0.14300000000000002,1.0,4.0,-0.33299999999999996,0.0,1.0,-0.667,-0.75,19,-2.0,-4.0,1.01,-0.006,0.019
"Los Angeles, CA - Brentwood",2017-10-01,958000.0,0.004,-0.187,5.0,-0.375,1.5,2.0,-0.5,-0.6,1.0,0.0,-0.75,14,-5.0,-48.0,1.0050000000000001,-0.006,0.061
"Los Angeles, CA - Brentwood",2017-11-01,893000.0,-0.067,-0.41100000000000003,3.0,-0.4,0.5,1.0,-0.5,-0.8570000000000001,1.0,0.0,-0.833,78,64.0,54.0,0.98,-0.025,0.017
"Los Angeles, CA - Brentwood",2017-12-01,768000.0,-0.141,-0.601,2.0,-0.33299999999999996,1.0,2.0,1.0,-0.5,1.0,0.0,-0.75,249,171.0,235.0,0.9840000000000001,0.005,0.02
"Los Angeles, CA - Brentwood",2018-01-01,768000.0,0.0,-0.43100000000000005,2.0,0.0,-0.33299999999999996,1.0,-0.5,-0.5,1.0,0.0,-0.667,249,0.0,227.0,0.9840000000000001,0.0,0.006999999999999999
"Los Angeles, CA - Brentwood",2018-02-01,735000.0,-0.042,-0.456,1.0,-0.5,-0.667,2.0,1.0,-0.33299999999999996,1.0,0.0,-0.75,57,-192.0,35.0,0.981,-0.003,-0.031000000000000003
"Los Angeles, CA - Brentwood",2018-03-01,727000.0,-0.011000000000000001,-0.508,1.0,0.0,-0.75,1.0,-0.5,-0.833,,,,12,-45.0,-2.0,1.046,0.065,0.040999999999999995
"Los Angeles, CA - Brentwood",2018-04-01,727000.0,0.0,-0.547,1.0,0.0,-0.667,2.0,1.0,-0.7140000000000001,,,,12,0.0,6.0,1.046,0.0,0.034
"Los Angeles, CA - Brentwood",2018-05-01,854000.0,0.174,-0.134,2.0,1.0,-0.6,2.0,0.0,-0.7140000000000001,,,,12,0.0,-7.0,1.068,0.022000000000000002,0.055
"Los Angeles, CA - Brentwood",2018-06-01,954000.0,0.11699999999999999,0.109,2.0,0.0,-0.6,5.0,1.5,-0.167,2.0,,-0.6,14,2.0,-10.0,1.125,0.057,0.11199999999999999
"Los Angeles, CA - Brentwood",2018-07-01,954000.0,0.0,0.109,4.0,1.0,-0.429,6.0,0.2,-0.25,3.0,0.5,-0.25,14,0.0,-7.0,1.068,-0.057,0.048
"Los Angeles, CA - Brentwood",2018-08-01,928000.0,-0.027999999999999997,-0.024,3.0,-0.25,-0.5710000000000001,6.0,0.0,0.0,2.0,-0.33299999999999996,-0.33299999999999996,15,2.0,-5.0,1.061,-0.006999999999999999,0.045
"Los Angeles, CA - Brentwood",2018-09-01,1199000.0,0.29300000000000004,0.257,4.0,0.33299999999999996,-0.5,4.0,-0.33299999999999996,0.0,3.0,0.5,2.0,15,-1.0,-4.0,1.021,-0.04,0.011000000000000001
"Los Angeles, CA - Brentwood",2018-10-01,1357000.0,0.131,0.41700000000000004,2.0,-0.5,-0.6,3.0,-0.25,0.5,3.0,0.0,2.0,41,27.0,27.0,1.032,0.01,0.027000000000000003
"Los Angeles, CA - Brentwood",2018-11-01,1357000.0,0.0,0.519,2.0,0.0,-0.33299999999999996,4.0,0.33299999999999996,3.0,4.0,0.33299999999999996,3.0,41,0.0,-37.0,1.032,0.0,0.052000000000000005
"Los Angeles, CA - Brentwood",2018-12-01,819000.0,-0.396,0.067,1.0,-0.5,-0.5,3.0,-0.25,0.5,3.0,-0.25,2.0,29,-12.0,-220.0,0.965,-0.067,-0.02
"Los Angeles, CA - Brentwood",2019-01-01,1185000.0,0.446,0.543,2.0,1.0,0.0,4.0,0.33299999999999996,3.0,5.0,0.667,4.0,36,7.0,-213.0,0.968,0.004,-0.016
"Los Angeles, CA - Brentwood",2019-02-01,1185000.0,0.0,0.612,2.0,0.0,1.0,3.0,-0.25,0.5,6.0,0.2,5.0,36,0.0,-21.0,0.968,0.0,-0.013000000000000001
"Los Angeles, CA - Brentwood",2019-03-01,1550000.0,0.309,1.1320000000000001,1.0,-0.5,0.0,3.0,0.0,2.0,4.0,-0.33299999999999996,,43,7.0,31.0,0.9720000000000001,0.004,-0.07400000000000001
"Los Angeles, CA - Brentwood",2019-04-01,859000.0,-0.446,0.182,2.0,1.0,1.0,4.0,0.33299999999999996,1.0,4.0,0.0,,61,18.0,49.0,1.0,0.027999999999999997,-0.046
"Los Angeles, CA - Brentwood",2019-05-01,894000.0,0.040999999999999995,0.047,4.0,1.0,1.0,7.0,0.75,2.5,6.0,0.5,,61,0.0,49.0,0.9840000000000001,-0.016,-0.084
"Los Angeles, CA - Brentwood",2019-06-01,824000.0,-0.078,-0.136,6.0,0.5,2.0,8.0,0.14300000000000002,0.6,5.0,-0.167,1.5,35,-27.0,21.0,0.991,0.008,-0.134
"Los Angeles, CA - Brentwood",2019-07-01,859000.0,0.042,-0.099,5.0,-0.167,0.25,5.0,-0.375,-0.167,4.0,-0.2,0.33299999999999996,22,-13.0,9.0,0.988,-0.004,-0.081
"Los Angeles, CA - Brentwood",2019-08-01,780000.0,-0.092,-0.159,3.0,-0.4,0.0,2.0,-0.6,-0.667,4.0,0.0,1.0,22,0.0,7.0,1.001,0.013999999999999999,-0.06
"Los Angeles, CA - Brentwood",2019-09-01,1975000.0,1.532,0.647,3.0,0.0,-0.25,4.0,1.0,0.0,3.0,-0.25,0.0,240,218.0,226.0,0.971,-0.03,-0.05
"Los Angeles, CA - Brentwood",2019-10-01,1297000.0,-0.34299999999999997,-0.044000000000000004,3.0,0.0,0.5,5.0,0.25,0.667,3.0,0.0,0.0,166,-74.0,125.0,0.968,-0.003,-0.064
"Los Angeles, CA - Brentwood",2019-11-01,1297000.0,0.0,-0.044000000000000004,3.0,0.0,0.5,4.0,-0.2,0.0,2.0,-0.33299999999999996,-0.5,166,0.0,125.0,0.968,0.0,-0.064
"Los Angeles, CA - Brentwood",2019-12-01,1124000.0,-0.134,0.37200000000000005,2.0,-0.33299999999999996,1.0,1.0,-0.75,-0.667,1.0,-0.5,-0.667,34,-132.0,5.0,0.9790000000000001,0.012,0.015
"Los Angeles, CA - Brentwood",2020-01-01,1153000.0,0.026000000000000002,-0.027000000000000003,2.0,0.0,0.0,4.0,3.0,0.0,5.0,4.0,0.0,73,39.0,37.0,0.9620000000000001,-0.017,-0.006
"Los Angeles, CA - Brentwood",2020-02-01,1135000.0,-0.015,-0.042,3.0,0.5,0.5,7.0,0.75,1.3330000000000002,7.0,0.4,0.167,44,-29.0,8.0,0.971,0.009000000000000001,0.002
"Los Angeles, CA - Brentwood",2020-03-01,1183000.0,0.042,-0.237,2.0,-0.33299999999999996,1.0,9.0,0.28600000000000003,2.0,6.0,-0.14300000000000002,0.5,80,36.0,37.0,0.9670000000000001,-0.004,-0.005
"Los Angeles, CA - Brentwood",2020-04-01,1135000.0,-0.04,0.321,3.0,0.5,0.5,5.0,-0.444,0.25,3.0,-0.5,-0.25,44,-36.0,-17.0,1.002,0.035,0.002
"Los Angeles, CA - Brentwood",2020-05-01,1135000.0,0.0,0.27,5.0,0.667,0.25,4.0,-0.2,-0.429,5.0,0.667,-0.167,19,-25.0,-42.0,1.014,0.013000000000000001,0.031000000000000003
"Los Angeles, CA - Brentwood",2020-06-01,1250000.0,0.10099999999999999,0.517,7.0,0.4,0.167,5.0,0.25,-0.375,6.0,0.2,0.2,19,0.0,-16.0,1.008,-0.006999999999999999,0.016
"Los Angeles, CA - Brentwood",2020-07-01,1250000.0,0.0,0.455,5.0,-0.28600000000000003,0.0,8.0,0.6,0.6,8.0,0.33299999999999996,1.0,18,-1.0,-4.0,1.0070000000000001,0.0,0.02
"Los Angeles, CA - Brentwood",2020-08-01,1407000.0,0.126,0.804,2.0,-0.6,-0.33299999999999996,10.0,0.25,4.0,10.0,0.25,1.5,21,3.0,-2.0,0.99,-0.017,-0.011000000000000001
"Los Angeles, CA - Brentwood",2020-09-01,1345000.0,-0.044000000000000004,-0.319,1.0,-0.5,-0.667,10.0,0.0,1.5,10.0,0.0,2.333,36,16.0,-204.0,1.035,0.045,0.064
"Los Angeles, CA - Brentwood",2020-10-01,890000.0,-0.33799999999999997,-0.314,3.0,2.0,0.0,11.0,0.1,1.2,10.0,0.0,2.333,36,0.0,-130.0,1.004,-0.031000000000000003,0.037000000000000005
"Los Angeles, CA - Brentwood",2020-11-01,933000.0,0.049,-0.28,8.0,1.6669999999999998,1.6669999999999998,10.0,-0.091,1.5,10.0,0.0,4.0,42,6.0,-125.0,0.9990000000000001,-0.005,0.031000000000000003
"Los Angeles, CA - Brentwood",2020-12-01,897000.0,-0.039,-0.20199999999999999,11.0,0.375,4.5,10.0,0.0,9.0,7.0,-0.3,6.0,56,15.0,22.0,0.98,-0.019,0.0
"Los Angeles, CA - Brentwood",2021-01-01,908000.0,0.013000000000000001,-0.212,10.0,-0.091,4.0,8.0,-0.2,1.0,7.0,0.0,0.4,67,11.0,-6.0,0.983,0.003,0.021
"Los Angeles, CA - Brentwood",2021-02-01,970000.0,0.068,-0.146,8.0,-0.2,1.6669999999999998,7.0,-0.125,0.0,6.0,-0.14300000000000002,-0.14300000000000002,67,0.0,23.0,0.976,-0.006999999999999999,0.005
"Los Angeles, CA - Brentwood",2021-03-01,1085000.0,0.11900000000000001,-0.08199999999999999,7.0,-0.125,2.5,4.0,-0.429,-0.556,3.0,-0.5,-0.5,92,26.0,12.0,0.993,0.017,0.026000000000000002
"Los Angeles, CA - Brentwood",2021-04-01,1128000.0,0.039,-0.006999999999999999,8.0,0.14300000000000002,1.6669999999999998,4.0,0.0,-0.2,3.0,0.0,0.0,80,-12.0,36.0,0.983,-0.01,-0.018000000000000002
"Los Angeles, CA - Brentwood",2021-05-01,1349000.0,0.196,0.188,6.0,-0.25,0.2,4.0,0.0,0.0,3.0,0.0,-0.4,89,9.0,70.0,1.001,0.018000000000000002,-0.013000000000000001
"Los Angeles, CA - Brentwood",2021-06-01,1404000.0,0.040999999999999995,0.12300000000000001,6.0,0.0,-0.14300000000000002,6.0,0.5,0.2,3.0,0.0,-0.5,45,-44.0,26.0,1.0090000000000001,0.008,0.002
"Los Angeles, CA - Brentwood",2021-07-01,1724000.0,0.228,0.379,6.0,0.0,0.2,6.0,0.0,-0.25,3.0,0.0,-0.625,41,-4.0,23.0,1.012,0.002,0.004
"Los Angeles, CA - Brentwood",2021-08-01,1775000.0,0.03,0.262,5.0,-0.167,1.5,6.0,0.0,-0.4,3.0,0.0,-0.7000000000000001,44,3.0,24.0,0.995,-0.017,0.004
"Los Angeles, CA - Century City",2014-02-01,1073000.0,,,2.0,,,4.0,,,5.0,,,8,,,0.991,,
"Los Angeles, CA - Century City",2014-03-01,850000.0,-0.207,,3.0,0.5,,3.0,-0.25,,5.0,0.0,,28,20.0,,0.97,-0.021,
"Los Angeles, CA - Century City",2014-04-01,850000.0,0.0,-0.12300000000000001,3.0,0.0,0.5,1.0,-0.667,0.0,5.0,0.0,4.0,28,0.0,-69.0,0.97,0.0,-0.023
"Los Angeles, CA - Century City",2014-05-01,889000.0,0.046,-0.083,3.0,0.0,0.5,4.0,3.0,0.33299999999999996,7.0,0.4,2.5,94,67.0,-2.0,0.9770000000000001,0.006999999999999999,-0.016
"Los Angeles, CA - Century City",2014-06-01,917000.0,0.032,0.17600000000000002,2.0,-0.33299999999999996,-0.33299999999999996,5.0,0.25,1.5,6.0,-0.14300000000000002,5.0,95,1.0,18.0,1.001,0.025,-0.006
"Los Angeles, CA - Century City",2014-07-01,945000.0,0.031000000000000003,0.7340000000000001,3.0,0.5,2.0,4.0,-0.2,1.0,5.0,-0.167,4.0,94,-1.0,75.0,0.981,-0.02,-0.057
"Los Angeles, CA - Century City",2014-08-01,1175000.0,0.24300000000000002,1.156,1.0,-0.667,0.0,1.0,-0.75,,4.0,-0.2,,27,-67.0,8.0,0.9400000000000001,-0.040999999999999995,-0.098
"Los Angeles, CA - Century City",2014-09-01,1175000.0,0.0,,1.0,0.0,,,,,4.0,0.0,,27,0.0,,0.9400000000000001,0.0,
"Los Angeles, CA - Century City",2014-11-01,1015000.0,,,1.0,,,3.0,,,3.0,,,149,,,0.9670000000000001,,
"Los Angeles, CA - Century City",2014-12-01,1015000.0,0.0,,1.0,0.0,,4.0,0.33299999999999996,,4.0,0.33299999999999996,,149,0.0,,0.9670000000000001,0.0,
"Los Angeles, CA - Century City",2015-01-01,1015000.0,0.0,,1.0,0.0,,4.0,0.0,,5.0,0.25,,149,0.0,,0.9670000000000001,0.0,
"Los Angeles, CA - Century City",2015-04-01,1000000.0,,0.17600000000000002,1.0,,-0.667,5.0,,4.0,8.0,,0.6,106,,79.0,0.909,,-0.061
"Los Angeles, CA - Century City",2015-05-01,1300000.0,0.3,0.46299999999999997,2.0,1.0,-0.33299999999999996,6.0,0.2,0.5,7.0,-0.125,0.0,113,7.0,19.0,0.932,0.023,-0.044000000000000004
"Los Angeles, CA - Century City",2015-06-01,990000.0,-0.23800000000000002,0.08,4.0,1.0,1.0,6.0,0.0,0.2,7.0,0.0,0.167,88,-25.0,-7.0,0.963,0.031000000000000003,-0.038
"Los Angeles, CA - Century City",2015-07-01,980000.0,-0.01,0.037000000000000005,3.0,-0.25,0.0,5.0,-0.167,0.25,9.0,0.28600000000000003,0.8,70,-18.0,-24.0,0.981,0.018000000000000002,0.0
"Los Angeles, CA - Century City",2015-08-01,908000.0,-0.07400000000000001,-0.228,4.0,0.33299999999999996,3.0,4.0,-0.2,3.0,9.0,0.0,1.25,86,16.0,59.0,0.9920000000000001,0.011000000000000001,0.052000000000000005
"Los Angeles, CA - Century City",2015-09-01,951000.0,0.048,-0.19100000000000003,2.0,-0.5,1.0,3.0,-0.25,,9.0,0.0,1.25,128,42.0,101.0,0.9890000000000001,-0.002,0.049
"Los Angeles, CA - Century City",2015-10-01,951000.0,0.0,,2.0,0.0,,4.0,0.33299999999999996,,8.0,-0.111,,128,0.0,,0.9890000000000001,0.0,
"Los Angeles, CA - Century City",2015-11-01,798000.0,-0.161,-0.214,2.0,0.0,1.0,4.0,0.0,0.33299999999999996,5.0,-0.375,0.667,50,-79.0,-100.0,0.961,-0.027999999999999997,-0.006
"Los Angeles, CA - Century City",2015-12-01,833000.0,0.044000000000000004,-0.18,4.0,1.0,3.0,4.0,0.0,0.0,5.0,0.0,0.25,32,-18.0,-118.0,0.9770000000000001,0.016,0.011000000000000001
"Los Angeles, CA - Century City",2016-01-01,833000.0,0.0,-0.18,4.0,0.0,3.0,2.0,-0.5,-0.5,4.0,-0.2,-0.2,32,0.0,-118.0,0.9770000000000001,0.0,0.011000000000000001
"Los Angeles, CA - Century City",2016-02-01,1600000.0,0.922,,4.0,0.0,,3.0,0.5,,5.0,0.25,,77,46.0,,1.083,0.105,
"Los Angeles, CA - Century City",2016-03-01,1850000.0,0.156,,3.0,-0.25,,4.0,0.33299999999999996,,7.0,0.4,,112,35.0,,1.071,-0.012,
"Los Angeles, CA - Century City",2016-04-01,1418000.0,-0.23399999999999999,0.418,4.0,0.33299999999999996,3.0,6.0,0.5,0.2,9.0,0.28600000000000003,0.125,96,-17.0,-11.0,1.038,-0.033,0.128
"Los Angeles, CA - Century City",2016-05-01,968000.0,-0.317,-0.255,2.0,-0.5,0.0,6.0,0.0,0.0,8.0,-0.111,0.14300000000000002,56,-40.0,-57.0,0.903,-0.134,-0.028999999999999998
"Los Angeles, CA - Century City",2016-06-01,1168000.0,0.20600000000000002,0.179,2.0,0.0,-0.5,4.0,-0.33299999999999996,-0.33299999999999996,6.0,-0.25,-0.14300000000000002,250,195.0,162.0,0.953,0.05,-0.01
"Los Angeles, CA - Century City",2016-07-01,1350000.0,0.156,0.378,1.0,-0.5,-0.667,1.0,-0.75,-0.8,4.0,-0.33299999999999996,-0.556,468,218.0,398.0,0.968,0.015,-0.013000000000000001
"Los Angeles, CA - Century City",2016-08-01,1325000.0,-0.019,0.46,2.0,1.0,-0.5,2.0,1.0,-0.5,5.0,0.25,-0.444,385,-84.0,299.0,0.9840000000000001,0.016,-0.008
"Los Angeles, CA - Century City",2016-09-01,1293000.0,-0.024,0.359,2.0,0.0,0.0,2.0,0.0,-0.33299999999999996,4.0,-0.2,-0.556,194,-191.0,66.0,0.9770000000000001,-0.006999999999999999,-0.013000000000000001
"Los Angeles, CA - Century City",2016-10-01,1293000.0,0.0,0.359,2.0,0.0,0.0,2.0,0.0,-0.5,3.0,-0.25,-0.625,194,0.0,66.0,0.9770000000000001,0.0,-0.013000000000000001
"Los Angeles, CA - Century City",2016-11-01,1080000.0,-0.165,0.354,3.0,0.5,0.5,,,,2.0,-0.33299999999999996,-0.6,171,-23.0,122.0,0.9309999999999999,-0.045,-0.03
"Los Angeles, CA - Century City",2016-12-01,1020000.0,-0.055999999999999994,0.225,4.0,0.33299999999999996,0.0,1.0,,-0.75,2.0,0.0,-0.6,176,5.0,145.0,0.9470000000000001,0.016,-0.03
"Los Angeles, CA - Century City",2017-01-01,1020000.0,0.0,0.225,4.0,0.0,0.0,3.0,2.0,0.5,2.0,0.0,-0.5,176,0.0,145.0,0.9470000000000001,0.0,-0.03
"Los Angeles, CA - Century City",2017-02-01,5200000.0,4.098,2.25,3.0,-0.25,-0.25,4.0,0.33299999999999996,0.33299999999999996,3.0,0.5,-0.4,83,-93.0,6.0,0.971,0.024,-0.111
"Los Angeles, CA - Century City",2017-03-01,3525000.0,-0.322,0.905,2.0,-0.33299999999999996,-0.33299999999999996,3.0,-0.25,-0.25,1.0,-0.667,-0.8570000000000001,222,139.0,110.0,0.9329999999999999,-0.038,-0.138
"Los Angeles, CA - Century City",2017-04-01,5450000.0,0.546,2.845,3.0,0.5,-0.25,2.0,-0.33299999999999996,-0.667,2.0,1.0,-0.778,52,-170.0,-44.0,0.9550000000000001,0.022000000000000002,-0.08199999999999999
"Los Angeles, CA - Century City",2017-05-01,3939000.0,-0.277,3.069,3.0,0.0,0.5,1.0,-0.5,-0.833,2.0,0.0,-0.75,52,0.0,-4.0,0.946,-0.009000000000000001,0.043
"Los Angeles, CA - Century City",2017-06-01,4695000.0,0.192,3.0210000000000004,2.0,-0.33299999999999996,0.0,1.0,0.0,-0.75,2.0,0.0,-0.667,40,-13.0,-211.0,0.9690000000000001,0.023,0.016
"Los Angeles, CA - Century City",2017-07-01,3939000.0,-0.161,1.9180000000000001,1.0,-0.5,0.0,1.0,0.0,0.0,2.0,0.0,-0.5,27,-13.0,-441.0,0.938,-0.031000000000000003,-0.03
"Los Angeles, CA - Century City",2017-10-01,2200000.0,,0.7020000000000001,1.0,,-0.5,3.0,,0.5,4.0,,0.33299999999999996,166,,-28.0,0.961,,-0.016
"Los Angeles, CA - Century City",2017-11-01,2200000.0,0.0,1.0370000000000001,1.0,0.0,-0.667,4.0,0.33299999999999996,,5.0,0.25,1.5,166,0.0,-5.0,0.961,0.0,0.028999999999999998
"Los Angeles, CA - Century City",2017-12-01,2200000.0,0.0,1.157,1.0,0.0,-0.75,2.0,-0.5,1.0,4.0,-0.2,1.0,166,0.0,-10.0,0.961,0.0,0.013000000000000001
"Los Angeles, CA - Century City",2018-01-01,1410000.0,-0.359,0.38200000000000006,1.0,0.0,-0.75,1.0,-0.5,-0.667,3.0,-0.25,0.5,94,-72.0,-82.0,1.008,0.047,0.06
"Los Angeles, CA - Century City",2018-02-01,1350000.0,-0.043,-0.74,2.0,1.0,-0.33299999999999996,,,,2.0,-0.33299999999999996,-0.33299999999999996,93,-1.0,10.0,0.991,-0.017,0.02
"Los Angeles, CA - Century City",2018-03-01,1368000.0,0.013000000000000001,-0.612,3.0,0.5,0.5,1.0,,-0.667,2.0,0.0,1.0,94,1.0,-128.0,0.9870000000000001,-0.004,0.054000000000000006
"Los Angeles, CA - Century City",2018-04-01,1403000.0,0.026000000000000002,-0.743,4.0,0.33299999999999996,0.33299999999999996,5.0,4.0,1.5,4.0,1.0,1.0,98,4.0,46.0,0.953,-0.033,-0.002
"Los Angeles, CA - Century City",2018-05-01,1403000.0,0.0,-0.644,4.0,0.0,0.33299999999999996,7.0,0.4,6.0,2.0,-0.5,0.0,139,42.0,87.0,0.951,-0.002,0.004
"Los Angeles, CA - Century City",2018-06-01,1438000.0,0.025,-0.6940000000000001,3.0,-0.25,0.5,8.0,0.14300000000000002,7.0,4.0,1.0,1.0,175,36.0,136.0,0.9420000000000001,-0.009000000000000001,-0.027000000000000003
"Los Angeles, CA - Century City",2018-07-01,1300000.0,-0.096,-0.67,1.0,-0.667,0.0,8.0,0.0,7.0,5.0,0.25,1.5,263,88.0,236.0,0.9640000000000001,0.022000000000000002,0.026000000000000002
"Los Angeles, CA - Century City",2018-08-01,1390000.0,0.069,,1.0,0.0,,7.0,-0.125,,6.0,0.2,,53,-210.0,,1.0,0.036000000000000004,
"Los Angeles, CA - Century City",2018-09-01,1390000.0,0.0,,1.0,0.0,,7.0,0.0,,7.0,0.167,,53,0.0,,1.0,0.0,
"Los Angeles, CA - Century City",2018-10-01,1390000.0,0.0,-0.368,1.0,0.0,0.0,9.0,0.28600000000000003,2.0,9.0,0.28600000000000003,1.25,53,0.0,-113.0,1.0,0.0,0.039
"Los Angeles, CA - Century City",2018-11-01,1044000.0,-0.249,-0.525,2.0,1.0,1.0,9.0,0.0,1.25,9.0,0.0,0.8,46,-8.0,-121.0,1.0150000000000001,0.015,0.054000000000000006
"Los Angeles, CA - Century City",2018-12-01,1044000.0,0.0,-0.525,2.0,0.0,1.0,7.0,-0.222,2.5,7.0,-0.222,0.75,46,0.0,-121.0,1.0150000000000001,0.0,0.054000000000000006
"Los Angeles, CA - Century City",2019-01-01,1044000.0,0.0,-0.26,2.0,0.0,1.0,3.0,-0.5710000000000001,2.0,8.0,0.14300000000000002,1.6669999999999998,46,0.0,-49.0,1.0150000000000001,0.0,0.006999999999999999
"Los Angeles, CA - Century City",2019-03-01,1399000.0,,0.023,1.0,,-0.667,12.0,,11.0,15.0,,6.5,167,,73.0,1.0,,0.013000000000000001
"Los Angeles, CA - Century City",2019-04-01,1399000.0,0.0,-0.002,1.0,0.0,-0.75,12.0,0.0,1.4000000000000001,15.0,0.0,2.75,167,0.0,70.0,1.0,0.0,0.047
"Los Angeles, CA - Century City",2019-05-01,1371000.0,-0.02,-0.022000000000000002,2.0,1.0,-0.5,7.0,-0.41700000000000004,0.0,16.0,0.067,7.0,115,-53.0,-25.0,0.998,-0.002,0.047
"Los Angeles, CA - Century City",2019-06-01,1343000.0,-0.02,-0.066,1.0,-0.5,-0.667,6.0,-0.14300000000000002,-0.25,16.0,0.0,3.0,62,-53.0,-113.0,0.996,-0.002,0.054000000000000006
"Los Angeles, CA - Century City",2019-07-01,1343000.0,0.0,0.033,1.0,0.0,0.0,5.0,-0.167,-0.375,8.0,-0.5,0.6,62,0.0,-201.0,0.996,0.0,0.032
"Los Angeles, CA - Century City",2019-08-01,5475000.0,3.077,2.9389999999999996,2.0,1.0,1.0,4.0,-0.2,-0.429,8.0,0.0,0.33299999999999996,166,104.0,113.0,0.941,-0.055,-0.059000000000000004
"Los Angeles, CA - Century City",2019-09-01,5475000.0,0.0,2.9389999999999996,2.0,0.0,1.0,3.0,-0.25,-0.5710000000000001,6.0,-0.25,-0.14300000000000002,166,0.0,113.0,0.941,0.0,-0.059000000000000004
"Los Angeles, CA - Century City",2019-10-01,5475000.0,0.0,2.9389999999999996,2.0,0.0,1.0,2.0,-0.33299999999999996,-0.778,4.0,-0.33299999999999996,-0.556,166,0.0,113.0,0.941,0.0,-0.059000000000000004
"Los Angeles, CA - Century City",2019-12-01,1100000.0,,0.054000000000000006,1.0,,-0.5,2.0,,-0.7140000000000001,4.0,,-0.429,257,,212.0,0.8890000000000001,,-0.126
"Los Angeles, CA - Century City",2020-01-01,1300000.0,0.182,0.245,3.0,2.0,0.5,6.0,2.0,1.0,5.0,0.25,-0.375,64,-193.0,19.0,0.9550000000000001,0.067,-0.059000000000000004
"Los Angeles, CA - Century City",2020-02-01,1300000.0,0.0,,3.0,0.0,,5.0,-0.167,,2.0,-0.6,,64,0.0,,0.9550000000000001,0.0,
"Los Angeles, CA - Century City",2020-03-01,1322000.0,0.017,-0.055,3.0,0.0,2.0,4.0,-0.2,-0.667,1.0,-0.5,-0.9329999999999999,64,0.0,-103.0,0.991,0.036000000000000004,-0.009000000000000001
"Los Angeles, CA - Century City",2020-04-01,1322000.0,0.0,-0.055,1.0,-0.667,0.0,1.0,-0.75,-0.917,2.0,1.0,-0.867,250,186.0,83.0,0.995,0.004,-0.005
"Los Angeles, CA - Century City",2020-05-01,1322000.0,0.0,-0.036000000000000004,1.0,0.0,-0.5,1.0,0.0,-0.8570000000000001,2.0,0.0,-0.875,250,0.0,136.0,0.995,0.0,-0.002
"Los Angeles, CA - Century City",2020-08-01,737000.0,,-0.865,1.0,,-0.5,4.0,,0.0,2.0,,-0.75,46,,-120.0,0.922,,-0.019
"Los Angeles, CA - Century City",2020-09-01,737000.0,0.0,-0.865,1.0,0.0,-0.5,5.0,0.25,0.667,4.0,1.0,-0.33299999999999996,46,0.0,-120.0,0.922,0.0,-0.019
"Los Angeles, CA - Century City",2020-10-01,737000.0,0.0,-0.865,1.0,0.0,-0.5,5.0,0.0,1.5,5.0,0.25,0.25,46,0.0,-120.0,0.922,0.0,-0.019
"Los Angeles, CA - Century City",2020-11-01,1325000.0,0.798,,2.0,1.0,,4.0,-0.2,,5.0,0.0,,111,65.0,,0.9670000000000001,0.045,
"Los Angeles, CA - Century City",2020-12-01,1300000.0,-0.019,0.182,5.0,1.5,4.0,3.0,-0.25,0.5,3.0,-0.4,-0.25,87,-24.0,-171.0,0.9840000000000001,0.017,0.096
